date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,error_rate,qubits,code_cycles
2024-03-29 13:30,128,1e-05,3,3,5,3,9,3,3.5270975986743056e-05,830,450.20822047816404
2024-03-29 13:30,128,1e-05,3,3,5,3,9,5,4.62366061474801e-05,918,450.18441608264897
2024-03-29 13:30,128,1e-05,3,3,5,3,9,7,5.813547131661162e-05,1038,450.18438271436804
2024-03-29 13:30,128,1e-05,3,3,5,3,9,9,7.096730908328455e-05,1190,450.18438267015455
2024-03-29 13:30,128,1e-05,3,3,5,3,9,11,8.47320575708682e-05,1374,450.18438267009907
2024-03-29 13:30,128,1e-05,3,3,5,3,11,3,3.807114216587676e-05,926,450.2244685380806
2024-03-29 13:30,128,1e-05,3,3,5,3,11,5,5.090315946846791e-05,1014,450.19947105959426
2024-03-29 13:30,128,1e-05,3,3,5,3,11,7,6.466838111182276e-05,1134,450.19943697499923
2024-03-29 13:30,128,1e-05,3,3,5,3,11,9,7.936647985991116e-05,1286,450.1994369302735
2024-03-29 13:30,128,1e-05,3,3,5,3,11,11,9.499738481180301e-05,1470,450.1994369302176
2024-03-29 13:30,128,1e-05,3,3,5,5,3,3,2.49217144008911e-08,726,450.1953954163415
2024-03-29 13:30,128,1e-05,3,3,5,5,3,5,2.8421535935809192e-08,830,450.1732188328579
2024-03-29 13:30,128,1e-05,3,3,5,5,3,7,3.24815354720923e-08,966,450.17318630656393
2024-03-29 13:30,128,1e-05,3,3,5,5,3,9,3.7101535168885596e-08,1134,450.1731862628559
2024-03-29 13:30,128,1e-05,3,3,5,5,3,11,4.228153478575651e-08,1334,450.17318626280075
2024-03-29 13:30,128,1e-05,3,3,5,5,5,3,2.660136403800834e-08,886,450.1377763900055
2024-03-29 13:30,128,1e-05,3,3,5,5,5,5,3.1221240038621476e-08,990,450.11361562279944
2024-03-29 13:30,128,1e-05,3,3,5,5,5,7,3.640123955514604e-08,1126,450.11358190857226
2024-03-29 13:30,128,1e-05,3,3,5,5,5,9,4.214123913453272e-08,1294,450.1135818640183
2024-03-29 13:30,128,1e-05,3,3,5,5,5,11,4.844123860808886e-08,1494,450.11358186396245
2024-03-29 13:31,128,1e-05,3,3,5,5,7,3,2.8281474202985463e-08,1046,450.1397377968635
2024-03-29 13:31,128,1e-05,3,3,5,5,7,5,3.402130986922996e-08,1150,450.1135900848243
2024-03-29 13:31,128,1e-05,3,3,5,5,7,7,4.032130923410158e-08,1286,450.1135551786388
2024-03-29 13:31,128,1e-05,3,3,5,5,7,9,4.718130867871703e-08,1454,450.11355513323343
2024-03-29 13:31,128,1e-05,3,3,5,5,7,11,5.460130798745009e-08,1654,450.113555133177
2024-03-29 13:31,128,1e-05,3,3,5,5,9,3,2.9961589240474015e-08,1206,450.1417349515615
2024-03-29 13:31,128,1e-05,3,3,5,5,9,5,3.6821379972668984e-08,1310,450.11360028341676
2024-03-29 13:31,128,1e-05,3,3,5,5,9,7,4.4241379170349705e-08,1446,450.1135641852704
2024-03-29 13:31,128,1e-05,3,3,5,5,9,9,5.222137846298849e-08,1614,450.1135641390137
2024-03-29 13:31,128,1e-05,3,3,5,5,9,11,6.076137758539416e-08,1814,450.1135641389566
2024-03-29 13:31,128,1e-05,3,3,5,5,11,3,3.164170884010826e-08,1366,450.1437321412557
2024-03-29 13:31,128,1e-05,3,3,5,5,11,5,3.96214500780232e-08,1470,450.1136105075323
2024-03-29 13:31,128,1e-05,3,3,5,5,11,7,4.8161449093027396e-08,1606,450.113573217425
2024-03-29 13:31,128,1e-05,3,3,5,5,11,9,5.726144821648417e-08,1774,450.11357317031695
2024-03-29 13:31,128,1e-05,3,3,5,5,11,11,6.692144713105813e-08,1974,450.11357317025914
2024-03-29 13:31,128,1e-05,3,3,5,7,3,3,2.4640370664482583e-11,942,450.22140235510267
2024-03-29 13:31,128,1e-05,3,3,5,7,3,5,2.713647209659216e-11,1062,450.19706503136223
2024-03-29 13:31,128,1e-05,3,3,5,7,3,7,3.023623510360813e-11,1214,450.19703107294686
2024-03-29 13:31,128,1e-05,3,3,5,7,3,9,3.37362347922421e-11,1398,450.19703102811854
2024-03-29 13:31,128,1e-05,3,3,5,7,3,11,3.763623479159138e-11,1614,450.1970310280624
2024-03-29 13:33,128,1e-05,3,3,5,7,5,3,2.545602587572348e-11,1166,450.14072097621414
2024-03-29 13:33,128,1e-05,3,3,5,7,5,5,2.8900379390155686e-11,1286,450.11360616432955
2024-03-29 13:33,128,1e-05,3,3,5,7,5,7,3.2800330218485777e-11,1438,450.1135705430632
2024-03-29 13:33,128,1e-05,3,3,5,7,5,9,3.710033015472303e-11,1622,450.1135704970507
2024-03-29 13:33,128,1e-05,3,3,5,7,5,11,4.180033015429843e-11,1838,450.1135704969937
2024-03-29 13:33,128,1e-05,3,3,5,7,7,3,2.666399850080181e-11,1390,450.14345432951626
2024-03-29 13:33,128,1e-05,3,3,5,7,7,5,3.0900362666265905e-11,1510,450.113557773765
2024-03-29 13:33,128,1e-05,3,3,5,7,7,7,3.560031124154599e-11,1662,450.1135204837581
2024-03-29 13:33,128,1e-05,3,3,5,7,7,9,4.0700311176123636e-11,1846,450.1135204365538
2024-03-29 13:33,128,1e-05,3,3,5,7,7,11,4.6200311175601246e-11,2062,450.11352043649583
2024-03-29 13:33,128,1e-05,3,3,5,7,9,3,2.7872607637885708e-11,1614,450.1462377352769
2024-03-29 13:33,128,1e-05,3,3,5,7,9,5,3.2900415085004096e-11,1734,450.11355941439314
2024-03-29 13:33,128,1e-05,3,3,5,7,9,7,3.840036132699183e-11,1886,450.11352045564206
2024-03-29 13:33,128,1e-05,3,3,5,7,9,9,4.430036125979929e-11,2070,450.11352040724586
2024-03-29 13:33,128,1e-05,3,3,5,7,9,11,5.0600361259168e-11,2286,450.11352040718697
2024-03-29 13:33,128,1e-05,3,3,5,7,11,3,2.9081726815040205e-11,1838,450.1490211952021
2024-03-29 13:33,128,1e-05,3,3,5,7,11,5,3.490046755586116e-11,1958,450.11356109075325
2024-03-29 13:33,128,1e-05,3,3,5,7,11,7,4.1200411461788824e-11,2110,450.113520463258
2024-03-29 13:33,128,1e-05,3,3,5,7,11,9,4.79004113928154e-11,2294,450.1135204136699
2024-03-29 13:33,128,1e-05,3,3,5,7,11,11,5.500041139206425e-11,2510,450.1135204136101
2024-03-29 13:34,128,1e-05,3,3,5,9,3,3,7.009516789835061e-13,1190,450.2476372842899
2024-03-29 13:34,128,1e-05,3,3,5,9,3,5,4.0312358118188185e-13,1326,450.22092899564717
2024-03-29 13:34,128,1e-05,3,3,5,9,3,7,4.053577158143984e-13,1494,450.22089347899066
2024-03-29 13:34,128,1e-05,3,3,5,9,3,9,4.082350665020978e-13,1694,450.220893432952
2024-03-29 13:34,128,1e-05,3,3,5,9,3,11,4.1142395486318247e-13,1926,450.22089343289485
2024-03-29 13:34,128,1e-05,3,3,5,9,5,3,1.187783536044425e-13,1478,450.1439013176403
2024-03-29 13:34,128,1e-05,3,3,5,9,5,5,5.687260303787693e-14,1614,450.11362249469704
2024-03-29 13:34,128,1e-05,3,3,5,9,5,7,6.000957786333508e-14,1782,450.11358484044655
2024-03-29 13:34,128,1e-05,3,3,5,9,5,9,6.35095123301446e-14,1982,450.1135847928857
2024-03-29 13:34,128,1e-05,3,3,5,9,5,11,6.73206233609102e-14,2214,450.1135847928274
2024-03-29 13:34,128,1e-05,3,3,5,9,7,3,1.3065838164971723e-13,1766,450.147415650661
2024-03-29 13:34,128,1e-05,3,3,5,9,7,5,5.834245941521243e-14,1902,450.11356026996674
2024-03-29 13:34,128,1e-05,3,3,5,9,7,7,6.20988081683769e-14,2070,450.11352047019307
2024-03-29 13:34,128,1e-05,3,3,5,9,7,9,6.622096288322976e-14,2270,450.1135204210998
2024-03-29 13:34,128,1e-05,3,3,5,9,7,11,7.065429613474155e-14,2502,450.1135204210403
2024-03-29 13:34,128,1e-05,3,3,5,9,9,3,1.4357870731928714e-13,2054,450.15099434404897
2024-03-29 13:34,128,1e-05,3,3,5,9,9,5,5.990094687229545e-14,2190,450.11356237105673
2024-03-29 13:34,128,1e-05,3,3,5,9,9,7,6.427656382540175e-14,2358,450.11352042575476
2024-03-29 13:34,128,1e-05,3,3,5,9,9,9,6.902093865533602e-14,2558,450.11352037512904
2024-03-29 13:34,128,1e-05,3,3,5,9,9,11,7.407649412743115e-14,2790,450.1135203750684
2024-03-29 13:35,128,1e-05,3,3,5,9,11,3,1.5737607985581453e-13,2342,450.15457311384813
2024-03-29 13:35,128,1e-05,3,3,5,9,11,5,6.145949778362708e-14,2478,450.11356451808786
2024-03-29 13:35,128,1e-05,3,3,5,9,11,7,6.645438265547339e-14,2646,450.11352042725764
2024-03-29 13:35,128,1e-05,3,3,5,9,11,9,7.182097760038912e-14,2846,450.11352037509954
2024-03-29 13:35,128,1e-05,3,3,5,9,11,11,7.749875529306744e-14,3078,450.11352037503764
2024-03-29 13:35,128,1e-05,3,3,5,11,3,3,9.364583044029356e-13,1470,450.27408360667374
2024-03-29 13:35,128,1e-05,3,3,5,11,3,5,5.087555935252308e-13,1622,450.24479409217884
2024-03-29 13:35,128,1e-05,3,3,5,11,3,7,5.083062975355131e-13,1806,450.2447568911427
2024-03-29 13:35,128,1e-05,3,3,5,11,3,9,5.083082126471953e-13,2022,450.2447568438035
2024-03-29 13:35,128,1e-05,3,3,5,11,3,11,5.083109483183618e-13,2270,450.2447568437453
2024-03-29 13:35,128,1e-05,3,3,5,11,5,3,1.0458761021050194e-13,1822,450.14729177431605
2024-03-29 13:35,128,1e-05,3,3,5,11,5,5,2.928998219433212e-14,1974,450.11363897031697
2024-03-29 13:35,128,1e-05,3,3,5,11,5,7,2.923780115207443e-14,2158,450.11359915713933
2024-03-29 13:35,128,1e-05,3,3,5,11,5,9,2.9240724239823534e-14,2374,450.1135991079401
2024-03-29 13:35,128,1e-05,3,3,5,11,5,11,2.9243969612127855e-14,2622,450.1135991078805
2024-03-29 13:35,128,1e-05,3,3,5,11,7,3,1.1904185222214493e-13,2174,450.15158710895406
2024-03-29 13:35,128,1e-05,3,3,5,11,7,5,2.918643719614044e-14,2326,450.11356291786143
2024-03-29 13:35,128,1e-05,3,3,5,11,7,7,2.9131291367616565e-14,2510,450.11352048237796
2024-03-29 13:35,128,1e-05,3,3,5,11,7,9,2.9134721139195706e-14,2726,450.1135204313058
2024-03-29 13:35,128,1e-05,3,3,5,11,7,11,2.9138475600609984e-14,2974,450.11352043124464
2024-03-29 13:37,128,1e-05,3,3,5,11,9,3,1.350688404351846e-13,2526,450.1559611151081
2024-03-29 13:37,128,1e-05,3,3,5,11,9,5,2.919124601412214e-14,2678,450.11356548585417
2024-03-29 13:37,128,1e-05,3,3,5,11,9,7,2.913299852383717e-14,2862,450.1135204280584
2024-03-29 13:37,128,1e-05,3,3,5,11,9,9,2.9136934810978595e-14,3078,450.11352037511324
2024-03-29 13:37,128,1e-05,3,3,5,11,9,11,2.914119836129905e-14,3326,450.11352037505065
2024-03-29 13:37,128,1e-05,3,3,5,11,11,3,1.5247001027391878e-13,2878,450.1603352229295
2024-03-29 13:37,128,1e-05,3,3,5,11,11,5,2.919613244452864e-14,3030,450.11356810999723
2024-03-29 13:37,128,1e-05,3,3,5,11,11,7,2.913478289130107e-14,3214,450.1135204298891
2024-03-29 13:37,128,1e-05,3,3,5,11,11,9,2.9139225693879866e-14,3430,450.113520375071
2024-03-29 13:37,128,1e-05,3,3,5,11,11,11,2.914399833310635e-14,3678,450.11352037500694
2024-03-29 13:37,128,1e-05,3,3,7,3,3,3,3.500940344036894e-05,550,630.3450837965578
2024-03-29 13:37,128,1e-05,3,3,7,3,3,5,4.03755900147661e-05,638,630.3167626696942
2024-03-29 13:37,128,1e-05,3,3,7,3,3,7,4.6675068125643964e-05,758,630.3167189540711
2024-03-29 13:37,128,1e-05,3,3,7,3,3,9,5.3907718511186276e-05,910,630.3167188943122
2024-03-29 13:37,128,1e-05,3,3,7,3,3,11,6.207350631809676e-05,1094,630.3167188942361
2024-03-29 13:37,128,1e-05,3,3,7,3,5,3,3.780921590331506e-05,646,630.306144823872
2024-03-29 13:37,128,1e-05,3,3,7,3,5,5,4.5041826697531446e-05,734,630.2761561282532
2024-03-29 13:37,128,1e-05,3,3,7,3,5,7,5.320773840408235e-05,854,630.2761114138756
2024-03-29 13:37,128,1e-05,3,3,7,3,5,9,6.230676274347633e-05,1006,630.276111353405
2024-03-29 13:37,128,1e-05,3,3,7,3,5,11,7.233885581953354e-05,1190,630.2761113533285
2024-03-29 13:38,128,1e-05,3,3,7,3,7,3,4.0609524425750185e-05,742,630.3372820220844
2024-03-29 13:38,128,1e-05,3,3,7,3,7,5,4.970852941181512e-05,830,630.3056226726017
2024-03-29 13:38,128,1e-05,3,3,7,3,7,7,5.974083886430317e-05,950,630.3055769548487
