date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,error_rate,qubits,code_cycles
2024-03-24 00:12,128,1e-05,3,3,3,3,11,3,2.9932394030929288e-05,918,270.09989273937214
2024-03-24 00:12,128,1e-05,3,3,3,3,11,5,4.276472500186479e-05,1006,270.084896127565
2024-03-24 00:12,128,1e-05,3,3,3,3,11,7,5.6530170865931595e-05,1126,270.08487567937976
2024-03-24 00:12,128,1e-05,3,3,3,3,11,9,7.122850887664178e-05,1278,270.08487565254785
2024-03-24 00:12,128,1e-05,3,3,3,3,11,11,8.957047987578903e-05,1462,330.07501002545024
2024-03-24 00:12,128,1e-05,3,3,3,5,3,3,1.6782873646370433e-08,718,270.0887504280641
2024-03-24 00:12,128,1e-05,3,3,3,5,3,5,2.0282790780257187e-08,822,270.0754458848777
2024-03-24 00:12,128,1e-05,3,3,3,5,3,7,2.4342791782316908e-08,958,270.0754263711623
2024-03-24 00:12,128,1e-05,3,3,3,5,3,9,2.89627911653767e-08,1126,270.0754263449402
2024-03-24 00:12,128,1e-05,3,3,3,5,3,11,3.685397853558925e-08,1326,330.0608973273733
2024-03-24 00:14,128,1e-05,3,3,3,5,5,3,1.8462771755878293e-08,878,270.0684861313293
2024-03-24 00:14,128,1e-05,3,3,3,5,5,5,2.308270463657891e-08,982,270.05399048393423
2024-03-24 00:14,128,1e-05,3,3,3,5,5,7,2.8262704399040217e-08,1118,270.053970256532
2024-03-24 00:14,128,1e-05,3,3,3,5,5,9,3.400270376374692e-08,1286,270.0539702298012
2024-03-24 00:14,128,1e-05,3,3,3,5,5,11,4.301384581850698e-08,1486,330.0288525855753
2024-03-24 00:14,128,1e-05,3,3,3,5,7,3,2.014282163287362e-08,1038,270.0696693247521
2024-03-24 00:14,128,1e-05,3,3,3,5,7,5,2.5882730403381515e-08,1142,270.05398157695623
2024-03-24 00:14,128,1e-05,3,3,3,5,7,7,3.218272948135592e-08,1278,270.0539606344192
2024-03-24 00:14,128,1e-05,3,3,3,5,7,9,3.904272838362033e-08,1446,270.05396060717754
2024-03-24 00:14,128,1e-05,3,3,3,5,7,11,4.917387808056617e-08,1646,330.028838214271
2024-03-24 00:17,128,1e-05,3,3,3,5,9,3,2.182287484053802e-08,1198,270.0708653890438
2024-03-24 00:17,128,1e-05,3,3,3,5,9,5,2.8682756392228725e-08,1302,270.05398553453114
2024-03-24 00:17,128,1e-05,3,3,3,5,9,7,3.6102755451850044e-08,1438,270.05396387685806
2024-03-24 00:17,128,1e-05,3,3,3,5,9,9,4.4082756112118204e-08,1606,270.05396384910557
2024-03-24 00:17,128,1e-05,3,3,3,5,9,11,5.5333909676491544e-08,1806,330.02884305606085
2024-03-24 00:17,128,1e-05,3,3,3,5,11,3,2.3502930934782285e-08,1358,270.0720614681865
2024-03-24 00:17,128,1e-05,3,3,3,5,11,5,3.148278171494212e-08,1462,270.0539895012911
2024-03-24 00:17,128,1e-05,3,3,3,5,11,7,4.002278064518805e-08,1598,270.05396712848153
2024-03-24 00:17,128,1e-05,3,3,3,5,11,9,4.9122779621768586e-08,1766,270.0539671002182
2024-03-24 00:17,128,1e-05,3,3,3,5,11,11,6.149394149446152e-08,1966,330.028847911569
2024-03-24 00:20,128,1e-05,3,3,3,7,3,3,1.6178391959442706e-11,934,270.0986305803527
2024-03-24 00:20,128,1e-05,3,3,3,7,3,5,1.8793966383157112e-11,1054,270.0840300225184
2024-03-24 00:20,128,1e-05,3,3,3,7,3,7,2.1894708268632712e-11,1206,270.0840096500263
2024-03-24 00:20,128,1e-05,3,3,3,7,3,9,2.5394575331461056e-11,1390,270.0840096231328
2024-03-24 00:20,128,1e-05,3,3,3,7,3,11,3.202427212301018e-11,1606,330.07371659119735
2024-03-24 00:20,128,1e-05,3,3,3,7,5,3,1.726641052357536e-11,1158,270.0702555120036
2024-03-24 00:20,128,1e-05,3,3,3,7,5,5,2.07405204122324e-11,1278,270.0539875370551
2024-03-24 00:20,128,1e-05,3,3,3,7,5,7,2.4640844920043037e-11,1430,270.05396616549405
2024-03-24 00:20,128,1e-05,3,3,3,7,5,9,2.8940294605206418e-11,1614,270.053966137888
2024-03-24 00:20,128,1e-05,3,3,3,7,5,11,3.635147738378919e-11,1830,330.0288464743392
2024-03-24 00:22,128,1e-05,3,3,3,7,7,3,1.847078046068873e-11,1382,270.07190744647545
2024-03-24 00:22,128,1e-05,3,3,3,7,7,5,2.274069821339708e-11,1502,270.05397051803703
2024-03-24 00:22,128,1e-05,3,3,3,7,7,7,2.7441049432752607e-11,1654,270.05394814528654
2024-03-24 00:22,128,1e-05,3,3,3,7,7,9,3.254019276255349e-11,1838,270.0539481169657
2024-03-24 00:22,128,1e-05,3,3,3,7,7,11,4.075251247570577e-11,2054,330.02881956025203
2024-03-24 00:22,128,1e-05,3,3,3,7,9,3,1.967559448701195e-11,1606,270.0735774033988
2024-03-24 00:22,128,1e-05,3,3,3,7,9,5,2.4740987036864226e-11,1726,270.0539715093937
2024-03-24 00:22,128,1e-05,3,3,3,7,9,7,3.0240698833949864e-11,1878,270.05394813545297
2024-03-24 00:22,128,1e-05,3,3,3,7,9,9,3.614153420983257e-11,2062,270.0539481064167
2024-03-24 00:22,128,1e-05,3,3,3,7,9,11,4.515154916617803e-11,2278,330.0288195444952
2024-03-24 00:25,128,1e-05,3,3,3,7,11,3,2.0881962825569644e-11,1830,270.07524738424297
2024-03-24 00:25,128,1e-05,3,3,3,7,11,5,2.6740609726516595e-11,1950,270.053972513612
2024-03-24 00:25,128,1e-05,3,3,3,7,11,7,3.304034823514712e-11,2102,270.0539481384808
2024-03-24 00:25,128,1e-05,3,3,3,7,11,9,3.974043316645748e-11,2286,270.0539481087296
2024-03-24 00:25,128,1e-05,3,3,3,7,11,11,4.955236221348969e-11,2502,330.0288195479482
2024-03-24 00:25,128,1e-05,3,3,3,9,3,3,2.2448709557920665e-13,1182,270.10864307758465
2024-03-24 00:25,128,1e-05,3,3,3,9,3,5,1.056932319443149e-13,1318,270.0926204424773
2024-03-24 00:25,128,1e-05,3,3,3,9,3,7,1.0680345496894006e-13,1486,270.092599135583
2024-03-24 00:25,128,1e-05,3,3,3,9,3,9,1.1024514634527804e-13,1686,270.09259910796385
2024-03-24 00:25,128,1e-05,3,3,3,9,3,11,1.4555023852835802e-13,1918,330.08654519588174
2024-03-24 00:27,128,1e-05,3,3,3,9,5,3,5.6621374255882984e-14,1470,270.0721601788864
2024-03-24 00:27,128,1e-05,3,3,3,9,5,5,2.8199664825478976e-14,1606,270.05399390396354
2024-03-24 00:27,128,1e-05,3,3,3,9,5,7,3.175237850427948e-14,1774,270.0539713126804
2024-03-24 00:27,128,1e-05,3,3,3,9,5,9,3.47499806707674e-14,1974,270.05397128414535
2024-03-24 00:27,128,1e-05,3,3,3,9,5,11,4.1744385725905886e-14,2206,330.0288541602267
2024-03-24 00:27,128,1e-05,3,3,3,9,7,3,6.372680161348399e-14,1758,270.0742841097079
2024-03-24 00:27,128,1e-05,3,3,3,9,7,5,2.864375403532904e-14,1894,270.0539720193853
2024-03-24 00:27,128,1e-05,3,3,3,9,7,7,3.275157922644212e-14,2062,270.053948140859
2024-03-24 00:27,128,1e-05,3,3,3,9,7,9,3.8191672047105385e-14,2262,270.0539481114046
2024-03-24 00:27,128,1e-05,3,3,3,9,7,11,4.3520742565306136e-14,2494,330.0288195519431
2024-03-24 00:31,128,1e-05,3,3,3,9,9,3,7.09432512735475e-14,2046,270.0764312164718
2024-03-24 00:31,128,1e-05,3,3,3,9,9,5,3.11972669919669e-14,2182,270.0539732910018
2024-03-24 00:31,128,1e-05,3,3,3,9,9,7,3.530509218307998e-14,2350,270.05394812523053
2024-03-24 00:31,128,1e-05,3,3,3,9,9,9,3.930189507173054e-14,2550,270.053948094857
2024-03-24 00:31,128,1e-05,3,3,3,9,9,11,4.707345624410664e-14,2782,330.02881952722595
2024-03-24 00:31,128,1e-05,3,3,3,9,11,3,7.904787935331115e-14,2334,270.0785783580532
2024-03-24 00:31,128,1e-05,3,3,3,9,11,5,3.2085445411667024e-14,2470,270.0539745791552
2024-03-24 00:31,128,1e-05,3,3,3,9,11,7,3.6415315207705135e-14,2638,270.0539481261394
2024-03-24 00:31,128,1e-05,3,3,3,9,11,9,4.2743586448068527e-14,2838,270.05394809484613
2024-03-24 00:31,128,1e-05,3,3,3,9,11,11,4.9960036108132044e-14,3070,330.0288195272083
2024-03-24 00:34,128,1e-05,3,3,3,11,3,3,2.885469641000782e-13,1462,270.1187819461909
2024-03-24 00:34,128,1e-05,3,3,3,11,3,5,1.1657341758564144e-13,1614,270.10121115724394
2024-03-24 00:34,128,1e-05,3,3,3,11,3,7,1.1646239528317892e-13,1798,270.1011888403155
2024-03-24 00:34,128,1e-05,3,3,3,11,3,9,1.170175067954915e-13,2014,270.10118881191664
2024-03-24 00:34,128,1e-05,3,3,3,11,3,11,1.5898393712632242e-13,2262,330.09937419898137
2024-03-24 00:34,128,1e-05,3,3,3,11,5,3,4.529709940470639e-14,1814,270.0741909031833
2024-03-24 00:34,128,1e-05,3,3,3,11,5,5,7.882583474838611e-15,1966,270.0540003534022
2024-03-24 00:34,128,1e-05,3,3,3,11,5,7,7.771561172376096e-15,2150,270.05397646683593
2024-03-24 00:34,128,1e-05,3,3,3,11,5,9,7.771561172376096e-15,2366,270.0539764373178
2024-03-24 00:34,128,1e-05,3,3,3,11,5,11,7.216449660063518e-15,2614,330.0288618564446
2024-03-24 00:37,128,1e-05,3,3,3,11,7,3,5.3179682879545e-14,2166,270.0767868420054
2024-03-24 00:37,128,1e-05,3,3,3,11,7,5,7.105427357601002e-15,2318,270.0539736055839
2024-03-24 00:37,128,1e-05,3,3,3,11,7,7,7.882583474838611e-15,2502,270.0539481457202
2024-03-24 00:37,128,1e-05,3,3,3,11,7,9,7.216449660063518e-15,2718,270.053948115079
2024-03-24 00:37,128,1e-05,3,3,3,11,7,11,7.216449660063518e-15,2966,330.02881955742913
2024-03-24 00:37,128,1e-05,3,3,3,11,9,3,6.328271240363392e-14,2518,270.07941111214683
2024-03-24 00:37,128,1e-05,3,3,3,11,9,5,7.216449660063518e-15,2670,270.05397515977927
2024-03-24 00:37,128,1e-05,3,3,3,11,9,7,7.771561172376096e-15,2854,270.05394812661666
2024-03-24 00:37,128,1e-05,3,3,3,11,9,9,7.216449660063518e-15,3070,270.0539480948515
2024-03-24 00:37,128,1e-05,3,3,3,11,9,11,7.771561172376096e-15,3318,330.0288195272153
2024-03-24 00:39,128,1e-05,3,3,3,11,11,3,7.394085344003543e-14,2870,270.0820354298083
2024-03-24 00:39,128,1e-05,3,3,3,11,11,5,7.327471962526033e-15,3022,270.0539767341874
2024-03-24 00:39,128,1e-05,3,3,3,11,11,7,7.771561172376096e-15,3206,270.05394812772545
2024-03-24 00:39,128,1e-05,3,3,3,11,11,9,7.327471962526033e-15,3422,270.0539480948363
2024-03-24 00:39,128,1e-05,3,3,3,11,11,11,7.327471962526033e-15,3670,330.02881952719275
2024-03-24 00:39,128,1e-05,3,3,5,3,3,3,2.6870853742089196e-05,542,450.195271200138
2024-03-24 00:39,128,1e-05,3,3,5,3,3,5,3.223715321798437e-05,630,450.17504411607274
2024-03-24 00:39,128,1e-05,3,3,5,3,3,7,3.853673391329693e-05,750,450.1750128941679
2024-03-24 00:39,128,1e-05,3,3,5,3,3,9,4.5769502033499165e-05,902,450.17501285148734
2024-03-24 00:39,128,1e-05,3,3,5,3,3,11,5.3935422763551344e-05,1086,450.1750128514329
2024-03-24 00:41,128,1e-05,3,3,5,3,5,3,2.9670720739005674e-05,638,450.17574722926236
2024-03-24 00:41,128,1e-05,3,3,5,3,5,5,3.69034920132405e-05,726,450.154328782318
2024-03-24 00:41,128,1e-05,3,3,5,3,5,7,4.506953670979641e-05,846,450.15429684654055
2024-03-24 00:41,128,1e-05,3,3,5,3,5,9,5.416870916330474e-05,998,450.15429680335143
2024-03-24 00:41,128,1e-05,3,3,5,3,5,11,6.420096554304866e-05,1182,450.15429680329635
2024-03-24 00:41,128,1e-05,3,3,5,3,7,3,3.2470835438225265e-05,734,450.1919728988019
2024-03-24 00:41,128,1e-05,3,3,5,3,7,5,4.15700502562899e-05,822,450.1693615141181
2024-03-24 00:41,128,1e-05,3,3,5,3,7,7,5.160252310865143e-05,942,450.1693288621105
2024-03-24 00:41,128,1e-05,3,3,5,3,7,9,6.256805211168892e-05,1094,450.16932881840904
2024-03-24 00:41,128,1e-05,3,3,5,3,7,11,7.446658440823928e-05,1278,450.1693288183538
2024-03-24 00:44,128,1e-05,3,3,5,3,9,3,3.5270975988099806e-05,830,450.2082204781759
2024-03-24 00:44,128,1e-05,3,3,5,3,9,5,4.623660614899716e-05,918,450.18441608266073
2024-03-24 00:44,128,1e-05,3,3,5,3,9,7,5.8135471317166676e-05,1038,450.18438271438004
2024-03-24 00:44,128,1e-05,3,3,5,3,9,9,7.096730908506821e-05,1190,450.1843826701669
2024-03-24 00:44,128,1e-05,3,3,5,3,9,11,8.473205757231206e-05,1374,450.1843826701107
2024-03-24 00:44,128,1e-05,3,3,5,3,11,3,3.807114216702878e-05,926,450.22446853809066
2024-03-24 00:44,128,1e-05,3,3,5,3,11,5,5.0903159468984605e-05,1014,450.1994710596043
2024-03-24 00:44,128,1e-05,3,3,5,3,11,7,6.466838111318651e-05,1134,450.1994369750095
2024-03-24 00:44,128,1e-05,3,3,5,3,11,9,7.936647986017675e-05,1286,450.1994369302838
2024-03-24 00:44,128,1e-05,3,3,5,3,11,11,9.499738481344444e-05,1470,450.1994369302269
2024-03-24 00:46,128,1e-05,3,3,5,5,3,3,2.4921714691927832e-08,726,450.19539541635226
2024-03-24 00:46,128,1e-05,3,3,5,5,3,5,2.8421536235612166e-08,830,450.1732188328685
2024-03-24 00:46,128,1e-05,3,3,5,5,3,7,3.248153723767189e-08,966,450.173186306575
2024-03-24 00:46,128,1e-05,3,3,5,5,3,9,3.7101535954597864e-08,1134,450.1731862628671
2024-03-24 00:46,128,1e-05,3,3,5,5,3,11,4.2281535383992264e-08,1334,450.17318626281127
2024-03-24 00:46,128,1e-05,3,3,5,5,5,3,2.660136377841127e-08,886,450.13777639001444
2024-03-24 00:46,128,1e-05,3,3,5,5,5,5,3.122124081489375e-08,990,450.1136156228085
2024-03-24 00:46,128,1e-05,3,3,5,5,5,7,3.640124002224354e-08,1126,450.11358190858164
2024-03-24 00:46,128,1e-05,3,3,5,5,5,9,4.2141240719217876e-08,1294,450.11358186402816
2024-03-24 00:46,128,1e-05,3,3,5,5,5,11,4.844124013025919e-08,1494,450.11358186397143
2024-03-24 00:48,128,1e-05,3,3,5,5,7,3,2.8281475938918277e-08,1046,450.1397377968746
2024-03-24 00:48,128,1e-05,3,3,5,5,7,5,3.4021311767773454e-08,1150,450.1135900848362
2024-03-24 00:48,128,1e-05,3,3,5,5,7,7,4.0321310623703255e-08,1286,450.113555178651
2024-03-24 00:48,128,1e-05,3,3,5,5,7,9,4.718130952596766e-08,1454,450.11355513324537
2024-03-24 00:48,128,1e-05,3,3,5,5,7,11,5.460130858558898e-08,1654,450.1135551331883
2024-03-24 00:48,128,1e-05,3,3,5,5,9,3,2.9961590430893636e-08,1206,450.1417349515729
2024-03-24 00:48,128,1e-05,3,3,5,5,9,5,3.6821380611229415e-08,1310,450.11360028342807
2024-03-24 00:48,128,1e-05,3,3,5,5,9,7,4.424137944880613e-08,1446,450.1135641852823
2024-03-24 00:48,128,1e-05,3,3,5,5,9,9,5.222138010907429e-08,1614,450.11356413902564
2024-03-24 00:48,128,1e-05,3,3,5,5,9,11,6.076137915034252e-08,1814,450.11356413896794
2024-03-24 00:51,128,1e-05,3,3,5,5,11,3,3.164171058500642e-08,1366,450.1437321412666
2024-03-24 00:51,128,1e-05,3,3,5,5,11,5,3.962145112001991e-08,1470,450.1136105075429
2024-03-24 00:51,128,1e-05,3,3,5,5,11,7,4.816145005026584e-08,1606,450.1135732174365
2024-03-24 00:51,128,1e-05,3,3,5,5,11,9,5.726144902684638e-08,1774,450.1135731703282
2024-03-24 00:51,128,1e-05,3,3,5,5,11,11,6.692144804976152e-08,1974,450.11357317027
2024-03-24 00:51,128,1e-05,3,3,5,7,3,3,2.4641511053857812e-11,942,450.22140235511256
2024-03-24 00:51,128,1e-05,3,3,5,7,3,5,2.7138291613937326e-11,1062,450.1970650313716
2024-03-24 00:51,128,1e-05,3,3,5,7,3,7,3.02370350979686e-11,1214,450.19703107295686
2024-03-24 00:51,128,1e-05,3,3,5,7,3,9,3.373668011619202e-11,1398,450.1970310281288
2024-03-24 00:51,128,1e-05,3,3,5,7,3,11,3.763722666860758e-11,1614,450.19703102807205
2024-03-24 00:53,128,1e-05,3,3,5,7,5,3,2.545785804386469e-11,1166,450.1407209762256
2024-03-24 00:53,128,1e-05,3,3,5,7,5,5,2.8901214754739613e-11,1286,450.11360616434143
2024-03-24 00:53,128,1e-05,3,3,5,7,5,7,3.280153926255025e-11,1438,450.11357054307507
2024-03-24 00:53,128,1e-05,3,3,5,7,5,9,3.710087792541117e-11,1622,450.11357049706265
2024-03-24 00:53,128,1e-05,3,3,5,7,5,11,4.180111812246423e-11,1838,450.1135704970053
2024-03-24 00:53,128,1e-05,3,3,5,7,7,3,2.6665891716959322e-11,1390,450.1434543295255
2024-03-24 00:53,128,1e-05,3,3,5,7,7,5,3.090072642208952e-11,1510,450.11355777377355
2024-03-24 00:53,128,1e-05,3,3,5,7,7,7,3.5601521730654895e-11,1662,450.1135204837671
2024-03-24 00:53,128,1e-05,3,3,5,7,7,9,4.0700665060455776e-11,1846,450.1135204365628
2024-03-24 00:53,128,1e-05,3,3,5,7,7,11,4.620026583523895e-11,2062,450.1135204365046
2024-03-24 00:55,128,1e-05,3,3,5,7,9,3,2.7874369479263805e-11,1614,450.1462377352885
2024-03-24 00:55,128,1e-05,3,3,5,7,9,5,3.2901570357068977e-11,1734,450.1135594144048
2024-03-24 00:55,128,1e-05,3,3,5,7,9,7,3.840117113185215e-11,1886,450.11352045565417
2024-03-24 00:55,128,1e-05,3,3,5,7,9,9,4.430211753003732e-11,2070,450.1135204072577
2024-03-24 00:55,128,1e-05,3,3,5,7,9,11,5.060118990485307e-11,2286,450.1135204071983
2024-03-24 00:55,128,1e-05,3,3,5,7,11,3,2.9082736219265826e-11,1838,450.1490211952135
2024-03-24 00:55,128,1e-05,3,3,5,7,11,5,3.490174815823366e-11,1958,450.1135610907642
2024-03-24 00:55,128,1e-05,3,3,5,7,11,7,4.120093155535187e-11,2110,450.11352046326954
2024-03-24 00:55,128,1e-05,3,3,5,7,11,9,4.790112750896469e-11,2294,450.1135204136814
2024-03-24 00:55,128,1e-05,3,3,5,7,11,11,5.5000448639930255e-11,2510,450.1135204136211
2024-03-24 00:58,128,1e-05,3,3,5,9,3,3,7.034373084024992e-13,1190,450.2476372843018
2024-03-24 00:58,128,1e-05,3,3,5,9,3,5,4.051203816857196e-13,1326,450.2209289956592
2024-03-24 00:58,128,1e-05,3,3,5,9,3,7,4.083400284571326e-13,1494,450.22089347900305
2024-03-24 00:58,128,1e-05,3,3,5,9,3,9,4.11448652926083e-13,1694,450.22089343296426
2024-03-24 00:58,128,1e-05,3,3,5,9,3,11,4.128919428580957e-13,1926,450.2208934329069
2024-03-24 00:58,128,1e-05,3,3,5,9,5,3,1.2068124277675452e-13,1478,450.1439013176525
2024-03-24 00:58,128,1e-05,3,3,5,9,5,5,5.950795411990839e-14,1614,450.113622494709
2024-03-24 00:58,128,1e-05,3,3,5,9,5,7,6.128431095930864e-14,1782,450.11358484045877
2024-03-24 00:58,128,1e-05,3,3,5,9,5,9,6.483702463810914e-14,1982,450.1135847928975
2024-03-24 00:58,128,1e-05,3,3,5,9,5,11,7.016609515630989e-14,2214,450.113584792839
2024-03-24 01:00,128,1e-05,3,3,5,9,7,3,1.3222756223285614e-13,1766,450.1474156506733
2024-03-24 01:00,128,1e-05,3,3,5,9,7,5,6.061817714453355e-14,1902,450.11356026997885
2024-03-24 01:00,128,1e-05,3,3,5,9,7,7,6.394884621840902e-14,2070,450.1135204702054
2024-03-24 01:00,128,1e-05,3,3,5,9,7,9,6.838973831690964e-14,2270,450.11352042111196
2024-03-24 01:00,128,1e-05,3,3,5,9,7,11,7.37188088351104e-14,2502,450.1135204210516
2024-03-24 01:00,128,1e-05,3,3,5,9,9,3,1.454392162258955e-13,2054,450.1509943440617
2024-03-24 01:00,128,1e-05,3,3,5,9,9,5,6.128431095930864e-14,2190,450.1135623710696
2024-03-24 01:00,128,1e-05,3,3,5,9,9,7,6.661338147750939e-14,2358,450.11352042576783
2024-03-24 01:00,128,1e-05,3,3,5,9,9,9,7.09432512735475e-14,2558,450.11352037514206
2024-03-24 01:00,128,1e-05,3,3,5,9,9,11,7.538414337204813e-14,2790,450.1135203750811
2024-03-24 01:02,128,1e-05,3,3,5,9,11,3,1.596500709410975e-13,2342,450.1545731138594
2024-03-24 01:02,128,1e-05,3,3,5,9,11,5,6.372680161348399e-14,2478,450.1135645180991
2024-03-24 01:02,128,1e-05,3,3,5,9,11,7,6.816769371198461e-14,2646,450.1135204272691
2024-03-24 01:02,128,1e-05,3,3,5,9,11,9,7.394085344003543e-14,2846,450.11352037511097
2024-03-24 01:02,128,1e-05,3,3,5,9,11,11,7.882583474838611e-14,3078,450.1135203750487
2024-03-24 01:02,128,1e-05,3,3,5,11,3,3,9.376943665984072e-13,1470,450.2740836066839
2024-03-24 01:02,128,1e-05,3,3,5,11,3,5,5.088152121857092e-13,1622,450.244794092189
2024-03-24 01:02,128,1e-05,3,3,5,11,3,7,5.082601006733967e-13,1806,450.24475689115314
2024-03-24 01:02,128,1e-05,3,3,5,11,3,9,5.082601006733967e-13,2022,450.24475684381383
2024-03-24 01:02,128,1e-05,3,3,5,11,3,11,5.089262344881718e-13,2270,450.2447568437548
2024-03-24 01:04,128,1e-05,3,3,5,11,5,3,1.0635936575909e-13,1822,450.14729177432736
2024-03-24 01:04,128,1e-05,3,3,5,11,5,5,2.930988785010413e-14,1974,450.1136389703281
2024-03-24 01:04,128,1e-05,3,3,5,11,5,7,2.930988785010413e-14,2158,450.11359915715116
2024-03-24 01:04,128,1e-05,3,3,5,11,5,9,3.108624468950438e-14,2374,450.1135991079511
2024-03-24 01:04,128,1e-05,3,3,5,11,5,11,2.930988785010413e-14,2622,450.11359910789145
2024-03-24 01:04,128,1e-05,3,3,5,11,7,3,1.2012613126444194e-13,2174,450.1515871089655
2024-03-24 01:04,128,1e-05,3,3,5,11,7,5,2.919886554764162e-14,2326,450.11356291787234
2024-03-24 01:04,128,1e-05,3,3,5,11,7,7,2.930988785010413e-14,2510,450.1135204823894
2024-03-24 01:04,128,1e-05,3,3,5,11,7,9,2.930988785010413e-14,2726,450.1135204313173
2024-03-24 01:04,128,1e-05,3,3,5,11,7,11,3.108624468950438e-14,2974,450.1135204312553
2024-03-24 01:06,128,1e-05,3,3,5,11,9,3,1.3566925360919413e-13,2526,450.1559611151198
2024-03-24 01:06,128,1e-05,3,3,5,11,9,5,2.930988785010413e-14,2678,450.11356548586593
2024-03-24 01:06,128,1e-05,3,3,5,11,9,7,2.90878432451791e-14,2862,450.11352042807056
2024-03-24 01:06,128,1e-05,3,3,5,11,9,9,2.90878432451791e-14,3078,450.11352037512535
2024-03-24 01:06,128,1e-05,3,3,5,11,9,11,3.108624468950438e-14,3326,450.11352037506185
2024-03-24 01:06,128,1e-05,3,3,5,11,11,3,1.5298873279334657e-13,2878,450.16033522293947
2024-03-24 01:06,128,1e-05,3,3,5,11,11,5,2.919886554764162e-14,3030,450.113568110008
2024-03-24 01:06,128,1e-05,3,3,5,11,11,7,2.90878432451791e-14,3214,450.11352042990023
2024-03-24 01:06,128,1e-05,3,3,5,11,11,9,3.108624468950438e-14,3430,450.1135203750811
2024-03-24 01:06,128,1e-05,3,3,5,11,11,11,2.930988785010413e-14,3678,450.11352037501706
2024-03-24 01:09,128,1e-05,3,3,7,3,3,3,3.500940344092207e-05,550,630.3450837965652
2024-03-24 01:09,128,1e-05,3,3,7,3,3,5,4.037559001524027e-05,638,630.3167626697023
2024-03-24 01:09,128,1e-05,3,3,7,3,3,7,4.667506812683353e-05,758,630.3167189540794
2024-03-24 01:09,128,1e-05,3,3,7,3,3,9,5.39077185123249e-05,910,630.31671889432
2024-03-24 01:09,128,1e-05,3,3,7,3,3,11,6.20735063181499e-05,1094,630.3167188942443
2024-03-24 01:09,128,1e-05,3,3,7,3,5,3,3.7809215904016646e-05,646,630.3061448238826
2024-03-24 01:09,128,1e-05,3,3,7,3,5,5,4.504182669851087e-05,734,630.2761561282637
2024-03-24 01:09,128,1e-05,3,3,7,3,5,7,5.3207738404337235e-05,854,630.2761114138871
2024-03-24 01:09,128,1e-05,3,3,7,3,5,9,6.230676274388003e-05,1006,630.2761113534162
2024-03-24 01:09,128,1e-05,3,3,7,3,5,11,7.233885582003108e-05,1190,630.2761113533398
2024-03-24 01:11,128,1e-05,3,3,7,3,7,3,4.06095244260829e-05,742,630.337282022094
2024-03-24 01:11,128,1e-05,3,3,7,3,7,5,4.970852941343917e-05,830,630.3056226726105
2024-03-24 01:11,128,1e-05,3,3,7,3,7,7,5.9740838864508206e-05,950,630.3055769548582
2024-03-24 01:11,128,1e-05,3,3,7,3,7,9,7.070618936655393e-05,1102,630.3055768936695
2024-03-24 01:11,128,1e-05,3,3,7,3,7,11,8.260452797537177e-05,1286,630.3055768935931
2024-03-24 01:11,128,1e-05,3,3,7,3,9,3,4.34098941114458e-05,838,630.3684624738362
2024-03-24 01:11,128,1e-05,3,3,7,3,9,5,5.437526336127263e-05,926,630.3351323291016
