date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,n1,error_rate,qubits,code_cycles
2024-04-02 21:39,128,1e-05,5,1,5,3,3,5,4,1.708830201297696e-05,2670,116.22131224570742
2024-04-02 21:39,128,1e-05,5,1,5,3,3,5,6,1.5861596512331188e-05,3340,77.47991974534293
2024-04-02 21:39,128,1e-05,5,1,5,3,3,7,2,2.781813433120615e-05,3020,232.45120769258756
2024-04-02 21:39,128,1e-05,5,1,5,3,3,7,4,2.413806121929525e-05,3726,116.2213041081314
2024-04-02 21:39,128,1e-05,5,1,5,3,3,7,6,2.2911373041575743e-05,4432,77.47991392850484
2024-04-02 21:39,128,1e-05,5,1,5,3,5,1,2,1.1432846971347493e-05,1064,241.38380588651975
2024-04-02 21:39,128,1e-05,5,1,5,3,5,1,4,7.9925522334253e-06,1662,121.3032721197825
2024-04-02 21:39,128,1e-05,5,1,5,3,5,1,6,7.086808838607129e-06,2260,81.27987782162153
2024-04-02 21:39,128,1e-05,5,1,5,3,5,3,2,1.768521156423131e-05,1444,232.4556430507406
2024-04-02 21:39,128,1e-05,5,1,5,3,5,3,4,1.40050693131793e-05,2078,116.22571438408347
2024-04-02 21:39,128,1e-05,5,1,5,3,5,3,6,1.2778353832779173e-05,2712,77.48360284764799
2024-04-02 21:39,128,1e-05,5,1,5,3,5,5,2,2.560153151618655e-05,2144,232.44480601953782
2024-04-02 21:39,128,1e-05,5,1,5,3,5,5,4,2.1921470704866254e-05,2814,116.21970817801262
2024-04-02 21:40,128,1e-05,5,1,5,3,5,5,6,2.0694782370649293e-05,3484,77.47920686976461
2024-04-02 21:40,128,1e-05,5,1,5,3,5,7,2,3.458441168906645e-05,3164,232.4447905853495
2024-04-02 21:40,128,1e-05,5,1,5,3,5,7,4,3.090441708887262e-05,3870,116.21969987330739
2024-04-02 21:40,128,1e-05,5,1,5,3,5,7,6,2.9677750825056005e-05,4576,77.47920094148743
2024-04-02 21:40,128,1e-05,5,1,5,3,7,1,2,1.2808693625706595e-05,1208,243.13722340089666
2024-04-02 21:40,128,1e-05,5,1,5,3,7,1,4,9.45746382231172e-06,1806,122.18366056446806
2024-04-02 21:40,128,1e-05,5,1,5,3,7,1,6,8.660548727510719e-06,2404,81.86974349533126
2024-04-02 21:40,128,1e-05,5,1,5,3,7,3,2,2.0585163641010573e-05,1588,232.46021694512194
2024-04-02 21:40,128,1e-05,5,1,5,3,7,3,4,1.6905013462423255e-05,2222,116.22699730826987
2024-04-02 21:40,128,1e-05,5,1,5,3,7,3,6,1.567829814024337e-05,2856,77.48423502171627
2024-04-02 21:40,128,1e-05,5,1,5,3,7,5,2,3.043466367843453e-05,2288,232.4488221793942
2024-04-02 21:40,128,1e-05,5,1,5,3,7,5,4,2.6754619499304623e-05,2958,116.22071227860354
2024-04-02 21:40,128,1e-05,5,1,5,3,7,5,6,2.5527939509693748e-05,3628,77.47965317047002
2024-04-02 21:40,128,1e-05,5,1,5,3,7,7,2,4.135068243990343e-05,3308,232.4488064104809
2024-04-02 21:40,128,1e-05,5,1,5,3,7,7,4,3.767071871521033e-05,4014,116.22070380659599
2024-04-02 21:40,128,1e-05,5,1,5,3,7,7,6,3.6444065543713745e-05,4720,77.47964713067132
2024-04-02 21:40,128,1e-05,5,1,5,5,1,1,2,5.032962119660161e-05,928,298.44332304137384
2024-04-02 21:40,128,1e-05,5,1,5,5,1,1,4,1.7342940093951464e-05,1526,134.54751964563712
2024-04-02 21:40,128,1e-05,5,1,5,5,1,1,6,1.080396141409973e-05,2124,86.90309147412898
2024-04-02 21:40,128,1e-05,5,1,5,5,1,3,2,6.991357730958281e-08,1324,289.63044434246757
2024-04-02 21:41,128,1e-05,5,1,5,5,1,3,4,2.3652616827418963e-08,1958,129.88879810142913
2024-04-02 21:41,128,1e-05,5,1,5,5,1,3,6,1.4118198956691712e-08,2592,83.46473403732195
2024-04-02 21:41,128,1e-05,5,1,5,5,1,5,2,1.4228117479089345e-08,2040,289.61770353728184
2024-04-02 21:41,128,1e-05,5,1,5,5,1,5,4,1.0328670779976987e-08,2710,129.8823840444839
2024-04-02 21:41,128,1e-05,5,1,5,5,1,5,6,9.061631639465777e-09,3380,83.4601816150369
2024-04-02 21:41,128,1e-05,5,1,5,5,1,7,2,1.7593682642732782e-08,3076,289.61768486092586
2024-04-02 21:41,128,1e-05,5,1,5,5,1,7,4,1.3756099540286498e-08,3782,129.88237494494345
2024-04-02 21:41,128,1e-05,5,1,5,5,1,7,6,1.2500913958161747e-08,4488,83.46017533220471
2024-04-02 21:41,128,1e-05,5,1,5,5,3,1,2,8.083343562744622e-07,1168,242.54323473464052
2024-04-02 21:41,128,1e-05,5,1,5,5,3,1,4,1.125114635393928e-06,1766,121.8843708611105
2024-04-02 21:41,128,1e-05,5,1,5,5,3,1,6,1.5226948705218035e-06,2364,81.6689829377625
2024-04-02 21:41,128,1e-05,5,1,5,5,3,3,2,1.2865501114415486e-08,1564,232.4627591900625
2024-04-02 21:41,128,1e-05,5,1,5,5,3,3,4,9.185237628941028e-09,2198,116.22761445369152
2024-04-02 21:41,128,1e-05,5,1,5,5,3,3,6,7.958490506241002e-09,2832,77.48450112878186
2024-04-02 21:41,128,1e-05,5,1,5,5,3,5,2,1.683546573592621e-08,2280,232.4514379140862
2024-04-02 21:41,128,1e-05,5,1,5,5,3,5,4,1.3155218728660974e-08,2950,116.22136620144083
2024-04-02 21:41,128,1e-05,5,1,5,5,3,5,6,1.1928475994622683e-08,3620,77.47994380313187
2024-04-02 21:41,128,1e-05,5,1,5,5,3,7,2,2.1445465540877994e-08,3316,232.4514221194722
2024-04-02 21:41,128,1e-05,5,1,5,5,3,7,4,1.7765218588613906e-08,4022,116.2213577166296
2024-04-02 21:41,128,1e-05,5,1,5,5,3,7,6,1.6538475871919323e-08,4728,77.47993775480774
2024-04-02 21:42,128,1e-05,5,1,5,5,5,1,2,1.687778514154485e-06,1408,245.46282520196505
2024-04-02 21:42,128,1e-05,5,1,5,5,5,1,4,2.202203272282476e-06,2006,123.3566271952132
2024-04-02 21:42,128,1e-05,5,1,5,5,5,1,6,2.8163106043922855e-06,2604,82.65682062502721
2024-04-02 21:42,128,1e-05,5,1,5,5,5,3,2,1.460544723050416e-08,1804,232.44629227074242
2024-04-02 21:42,128,1e-05,5,1,5,5,5,3,4,1.0925226624666362e-08,2438,116.22373021894433
2024-04-02 21:42,128,1e-05,5,1,5,5,5,3,6,9.698486840586316e-09,3072,77.48287811478478
2024-04-02 21:42,128,1e-05,5,1,5,5,5,5,2,1.9735409301543057e-08,2520,232.43404256020747
2024-04-02 21:42,128,1e-05,5,1,5,5,5,5,4,1.605520458431161e-08,3190,116.2170175689176
2024-04-02 21:42,128,1e-05,5,1,5,5,5,5,6,1.4828469681427484e-08,3860,77.478011149392
2024-04-02 21:42,128,1e-05,5,1,5,5,5,7,2,2.5505409027309107e-08,3556,232.43402620925548
2024-04-02 21:42,128,1e-05,5,1,5,5,5,7,4,2.1825204375346554e-08,4262,116.21700880568157
2024-04-02 21:42,128,1e-05,5,1,5,5,5,7,6,2.0598469494218725e-08,4968,77.47800491539452
2024-04-02 21:42,128,1e-05,5,1,5,5,7,1,2,3.0629564361983824e-06,1648,248.43863311413503
2024-04-02 21:42,128,1e-05,5,1,5,5,7,1,4,3.820655992003822e-06,2246,124.85259167695529
2024-04-02 21:42,128,1e-05,5,1,5,5,7,1,6,4.698238731649554e-06,2844,83.65953209994038
2024-04-02 21:42,128,1e-05,5,1,5,5,7,3,2,1.6345464067697772e-08,2044,232.44721403647648
2024-04-02 21:42,128,1e-05,5,1,5,5,7,3,4,1.2665235956026293e-08,2678,116.22419311049009
2024-04-02 21:42,128,1e-05,5,1,5,5,7,3,6,1.1438493719353773e-08,3312,77.48318715663743
2024-04-02 21:42,128,1e-05,5,1,5,5,7,5,2,2.2635409198455742e-08,2760,232.43403509370867
2024-04-02 21:42,128,1e-05,5,1,5,5,7,5,4,1.8955204513439065e-08,3430,116.21701584175335
2024-04-02 21:43,128,1e-05,5,1,5,5,7,5,6,1.772846961613769e-08,4100,77.47801044374586
2024-04-02 21:43,128,1e-05,5,1,5,5,7,7,2,2.9565408821978836e-08,3796,232.434018185314
2024-04-02 21:43,128,1e-05,5,1,5,5,7,7,4,2.5885204220070262e-08,4502,116.21700679979585
2024-04-02 21:43,128,1e-05,5,1,5,5,7,7,6,2.4658469350471587e-08,5208,77.47800402393403
2024-04-02 21:43,128,1e-05,5,1,5,7,1,1,2,0.00013280254543559194,1128,327.8776682756693
2024-04-02 21:43,128,1e-05,5,1,5,7,1,1,4,4.2876103059474435e-05,1726,141.8409462324191
2024-04-02 21:43,128,1e-05,5,1,5,7,1,1,6,2.506183161755424e-05,2324,90.31427732286494
2024-04-02 21:43,128,1e-05,5,1,5,7,1,3,2,1.2721183315110302e-07,1540,315.4130424193751
2024-04-02 21:43,128,1e-05,5,1,5,7,1,3,4,3.469497131036307e-08,2174,135.70528384816683
2024-04-02 21:43,128,1e-05,5,1,5,7,1,3,6,1.6773726720566158e-08,2808,85.96019824964996
2024-04-02 21:43,128,1e-05,5,1,5,7,1,5,2,4.715270316126823e-10,2272,315.39817234051407
2024-04-02 21:43,128,1e-05,5,1,5,7,1,5,4,1.2631562638472473e-10,2942,135.69812742795503
2024-04-02 21:43,128,1e-05,5,1,5,7,1,5,6,6.145960601545182e-11,3612,85.95521641172112
2024-04-02 21:43,128,1e-05,5,1,5,7,1,7,2,3.0030965190730025e-10,3324,315.39815140271486
2024-04-02 21:43,128,1e-05,5,1,5,7,1,7,4,8.27859192489831e-11,4030,135.6981176261417
2024-04-02 21:43,128,1e-05,5,1,5,7,1,7,6,4.230474050305883e-11,4736,85.95520974741842
2024-04-02 21:43,128,1e-05,5,1,5,7,3,1,2,1.87603056089743e-06,1464,245.96965676459675
2024-04-02 21:43,128,1e-05,5,1,5,7,3,1,4,2.4259277103535103e-06,2062,123.60495276478287
2024-04-02 21:43,128,1e-05,5,1,5,7,3,1,6,3.079248613998628e-06,2660,82.82182375267003
2024-04-02 21:43,128,1e-05,5,1,5,7,3,3,2,1.224081953354793e-11,1876,232.47091619667813
2024-04-02 21:44,128,1e-05,5,1,5,7,3,3,4,8.54590952790794e-12,2510,116.22995292822124
2024-04-02 21:44,128,1e-05,5,1,5,7,3,3,6,7.316335443312366e-12,3144,77.48567345907387
2024-04-02 21:44,128,1e-05,5,1,5,7,3,5,2,1.5321231304187723e-11,2608,232.45839817067034
2024-04-02 21:44,128,1e-05,5,1,5,7,3,5,4,1.1640946297024777e-11,3278,116.22310639880723
2024-04-02 21:44,128,1e-05,5,1,5,7,3,5,6,1.0414196406732165e-11,3948,77.48071730228929
2024-04-02 21:44,128,1e-05,5,1,5,7,3,7,2,1.888549696509074e-11,3660,232.45838158819697
2024-04-02 21:44,128,1e-05,5,1,5,7,3,7,4,1.520522662460617e-11,4366,116.22309752018825
2024-04-02 21:44,128,1e-05,5,1,5,7,3,7,6,1.3978479559146089e-11,5072,77.48071099145378
2024-04-02 21:44,128,1e-05,5,1,5,7,5,1,2,4.086666095634116e-06,1800,250.1294990074576
2024-04-02 21:44,128,1e-05,5,1,5,7,5,1,4,5.005837982961578e-06,2398,125.70260188334782
2024-04-02 21:44,128,1e-05,5,1,5,7,5,1,6,6.053875943392893e-06,2996,84.22927422506814
2024-04-02 21:44,128,1e-05,5,1,5,7,5,3,2,1.3459070430094134e-11,2212,232.44785872421707
2024-04-02 21:44,128,1e-05,5,1,5,7,5,3,4,9.779457634288804e-12,2846,116.22451409246699
2024-04-02 21:44,128,1e-05,5,1,5,7,5,3,6,8.553429009024162e-12,3480,77.48340084274615
2024-04-02 21:44,128,1e-05,5,1,5,7,5,5,2,1.739255246432795e-11,2944,232.4340410011063
2024-04-02 21:44,128,1e-05,5,1,5,7,5,5,4,1.3712347647953828e-11,3614,116.21701743191433
2024-04-02 21:44,128,1e-05,5,1,5,7,5,5,6,1.2485612715434238e-11,4284,77.47801120084478
2024-04-02 21:44,128,1e-05,5,1,5,7,5,7,2,2.17854095685821e-11,3996,232.4340236398384
2024-04-02 21:44,128,1e-05,5,1,5,7,5,7,4,1.8105204770114844e-11,4702,116.21700816352032
2024-04-02 21:44,128,1e-05,5,1,5,7,5,7,6,1.6878469843559272e-11,5408,77.4780046300753
2024-04-02 21:45,128,1e-05,5,1,5,7,7,1,2,7.613336373513466e-06,2136,254.39125156021248
2024-04-02 21:45,128,1e-05,5,1,5,7,7,1,4,8.991621876526422e-06,2734,127.84502203308963
2024-04-02 21:45,128,1e-05,5,1,5,7,7,1,6,1.0527552640168697e-05,3332,85.66528998868728
2024-04-02 21:45,128,1e-05,5,1,5,7,7,3,2,1.4702610607021273e-11,2548,232.449145829805
2024-04-02 21:45,128,1e-05,5,1,5,7,7,3,4,1.1023108567968188e-11,3182,116.2251613016505
2024-04-02 21:45,128,1e-05,5,1,5,7,7,3,6,9.79720199182411e-12,3816,77.48383312962824
2024-04-02 21:45,128,1e-05,5,1,5,7,7,5,2,1.946398101574037e-11,3280,232.43402717133307
2024-04-02 21:45,128,1e-05,5,1,5,7,7,5,4,1.578377622391888e-11,3950,116.21701416971564
2024-04-02 21:45,128,1e-05,5,1,5,7,7,5,6,1.4557041293318834e-11,4620,77.47800983775407
2024-04-02 21:45,128,1e-05,5,1,5,7,7,7,2,2.4685409532965907e-11,4332,232.43400902964567
2024-04-02 21:45,128,1e-05,5,1,5,7,7,7,4,2.10052047663647e-11,5038,116.21700451111165
2024-04-02 21:45,128,1e-05,5,1,5,7,7,7,6,1.9778469844167157e-11,5744,77.47800300684455
2024-04-02 21:45,128,1e-05,5,1,5,9,1,1,2,0.0002917427530629777,1376,360.29579875066105
2024-04-02 21:45,128,1e-05,5,1,5,9,1,1,4,9.057268144213578e-05,1974,149.76123600551512
2024-04-02 21:45,128,1e-05,5,1,5,9,1,1,6,5.090495717274703e-05,2572,94.02798184918977
2024-04-02 21:45,128,1e-05,5,1,5,9,1,3,2,2.345068969456715e-07,1804,342.94601857797863
2024-04-02 21:45,128,1e-05,5,1,5,9,1,3,4,6.327046115964135e-08,2438,141.72772022000547
2024-04-02 21:45,128,1e-05,5,1,5,9,1,3,6,3.0327167747448966e-08,3072,88.51534060590386
2024-04-02 21:45,128,1e-05,5,1,5,9,1,5,2,7.758655915793742e-10,2552,342.9285705211388
2024-04-02 21:45,128,1e-05,5,1,5,9,1,5,4,1.972515244600244e-10,3222,141.71968122224757
2024-04-02 21:46,128,1e-05,5,1,5,9,1,5,6,8.963708388786432e-11,3892,88.50985147612397
2024-04-02 21:46,128,1e-05,5,1,5,9,1,7,2,4.718629927183796e-10,3620,342.9285469940013
2024-04-02 21:47,128,1e-05,5,1,5,9,1,7,4,1.167996845389594e-10,4326,141.71967062476944
2024-04-02 21:47,128,1e-05,5,1,5,9,1,7,6,5.1714605025206323e-11,5032,88.50984438035721
2024-04-02 21:47,128,1e-05,5,1,5,9,3,1,2,3.968526596371327e-06,1808,249.9500564562309
2024-04-02 21:47,128,1e-05,5,1,5,9,3,1,4,4.8567329485307035e-06,2406,125.60395606664737
2024-04-02 21:47,128,1e-05,5,1,5,9,3,1,6,5.878811043961682e-06,3004,84.16126894407022
2024-04-02 21:47,128,1e-05,5,1,5,9,3,3,2,5.83437261410826e-14,2236,232.47923276808507
2024-04-02 21:47,128,1e-05,5,1,5,9,3,3,4,2.7870771910279014e-14,2870,116.2323700161836
2024-04-02 21:47,128,1e-05,5,1,5,9,3,3,6,2.1261049739155732e-14,3504,77.48689794505148
2024-04-02 21:47,128,1e-05,5,1,5,9,3,5,2,1.4699763574951153e-14,2984,232.46536302419068
2024-04-02 21:47,128,1e-05,5,1,5,9,3,5,4,1.0955240478756907e-14,3654,116.22484774734292
2024-04-02 21:47,128,1e-05,5,1,5,9,3,5,6,9.71641479535443e-15,4324,77.48149132025127
2024-04-02 21:47,128,1e-05,5,1,5,9,3,7,2,1.764788283136316e-14,4052,232.46534556089367
2024-04-02 21:47,128,1e-05,5,1,5,9,3,7,4,1.3929170396903347e-14,4758,116.22483842844834
2024-04-02 21:47,128,1e-05,5,1,5,9,3,7,6,1.2695300307301232e-14,5464,77.48148471592894
2024-04-02 21:47,128,1e-05,5,1,5,9,5,1,2,8.672650668649756e-06,2240,255.4048675198588
2024-04-02 21:47,128,1e-05,5,1,5,9,5,1,4,1.0172320511073118e-05,2838,128.35456946689158
2024-04-02 21:47,128,1e-05,5,1,5,9,5,1,6,1.1836470577906614e-05,3436,86.00682670158851
2024-04-02 21:47,128,1e-05,5,1,5,9,5,3,2,1.6080858465944754e-14,2668,232.44958689963445
2024-04-02 21:47,128,1e-05,5,1,5,9,5,3,4,1.3157969957846391e-14,3302,116.22537714150583
2024-04-02 21:47,128,1e-05,5,1,5,9,5,3,6,1.2806838800619045e-14,3936,77.48397598002535
2024-04-02 21:48,128,1e-05,5,1,5,9,5,5,2,1.622429867881749e-14,3416,232.4340462781199
2024-04-02 21:48,128,1e-05,5,1,5,9,5,5,4,1.2544093808667236e-14,4086,116.21701902718311
2024-04-02 21:48,128,1e-05,5,1,5,9,5,5,6,1.1317358866029344e-14,4756,77.47801203252665
2024-04-02 21:48,128,1e-05,5,1,5,9,5,7,2,1.985207628984088e-14,4484,232.43402781362838
2024-04-02 21:48,128,1e-05,5,1,5,9,5,7,4,1.6171871467079603e-14,5190,116.2170092071774
2024-04-02 21:48,128,1e-05,5,1,5,9,5,7,6,1.4945136534480183e-14,5896,77.47800509401604
2024-04-02 21:48,128,1e-05,5,1,5,9,7,1,2,1.6195587700488657e-05,2672,261.02204245600495
2024-04-02 21:48,128,1e-05,5,1,5,9,7,1,4,1.8455744499443054e-05,3270,131.17836959815872
2024-04-02 21:48,128,1e-05,5,1,5,9,7,1,6,2.0918121407238665e-05,3868,87.89955408037225
2024-04-02 21:48,128,1e-05,5,1,5,9,7,3,2,1.81482915993779e-14,3100,232.4512417620631
2024-04-02 21:48,128,1e-05,5,1,5,9,7,3,4,1.5395816961386876e-14,3734,116.2262092743795
2024-04-02 21:48,128,1e-05,5,1,5,9,7,3,6,1.5223311217181612e-14,4368,77.48453178209604
2024-04-02 21:48,128,1e-05,5,1,5,9,7,5,2,1.783540964260718e-14,3848,232.43402849476786
2024-04-02 21:48,128,1e-05,5,1,5,9,7,5,4,1.4155204868657154e-14,4518,116.21701483237392
2024-04-02 21:48,128,1e-05,5,1,5,9,7,5,6,1.2928469948518369e-14,5188,77.47801027973534
2024-04-02 21:48,128,1e-05,5,1,5,9,7,7,2,2.210763175455452e-14,4916,232.43400902687995
2024-04-02 21:48,128,1e-05,5,1,5,9,7,7,4,1.842742699591884e-14,5622,116.21700451066967
2024-04-02 21:48,128,1e-05,5,1,5,9,7,7,6,1.720069207638123e-14,6328,77.47800300675898
2024-04-02 21:49,128,1e-05,5,1,5,11,1,1,2,0.0005671269501389372,1672,395.97239884483616
2024-04-02 21:49,128,1e-05,5,1,5,11,1,1,4,0.00017184398691664002,2270,158.3649199538175
2024-04-02 21:49,128,1e-05,5,1,5,11,1,1,6,9.418080815551889e-05,2868,98.06926167875375
2024-04-02 21:49,128,1e-05,5,1,5,11,1,3,2,3.928542971088325e-07,2116,372.2819196463773
2024-04-02 21:49,128,1e-05,5,1,5,11,1,3,4,1.0495093069501971e-07,2750,147.95999364834145
2024-04-02 21:49,128,1e-05,5,1,5,11,1,3,6,4.989733715660765e-08,3384,91.13096143730873
2024-04-02 21:49,128,1e-05,5,1,5,11,1,5,2,1.1898063996224745e-09,2880,372.2613830772673
2024-04-02 21:49,128,1e-05,5,1,5,11,1,5,4,3.0195770901803393e-10,3550,147.950918857268
2024-04-02 21:49,128,1e-05,5,1,5,11,1,5,6,1.370427654541951e-10,4220,91.12488180163783
2024-04-02 21:49,128,1e-05,5,1,5,11,1,7,2,7.074183523307336e-10,3964,372.26135659629034
2024-04-02 21:49,128,1e-05,5,1,5,11,1,7,4,1.7489632641786246e-10,4670,147.95090736283478
2024-04-02 21:49,128,1e-05,5,1,5,11,1,7,6,7.737733435529283e-11,5376,91.1248742211752
2024-04-02 21:49,128,1e-05,5,1,5,11,3,1,2,7.738203540348243e-06,2200,254.51156183661726
2024-04-02 21:49,128,1e-05,5,1,5,11,3,1,4,9.10485964017311e-06,2798,127.89500621024338
2024-04-02 21:49,128,1e-05,5,1,5,11,3,1,6,1.0642277886222951e-05,3396,85.69644836708618
2024-04-02 21:49,128,1e-05,5,1,5,11,3,3,2,7.46973660428377e-14,2644,232.4877045898479
2024-04-02 21:49,128,1e-05,5,1,5,11,3,3,4,3.0037558102389256e-14,3278,116.23486463973235
2024-04-02 21:49,128,1e-05,5,1,5,11,3,3,6,2.090348094176873e-14,3912,77.48817410800038
2024-04-02 21:49,128,1e-05,5,1,5,11,3,5,2,1.4706566906350662e-16,3408,232.4723281442217
2024-04-02 21:49,128,1e-05,5,1,5,11,3,5,4,4.4697955161516345e-17,4078,116.22658916447747
2024-04-02 21:50,128,1e-05,5,1,5,11,3,5,6,2.4929164356848038e-17,4748,77.48226537588073
2024-04-02 21:50,128,1e-05,5,1,5,11,3,7,2,9.351570744464308e-17,4492,232.4723097071291
2024-04-02 21:50,128,1e-05,5,1,5,11,3,7,4,3.2379989929002374e-17,5198,116.2265793588375
2024-04-02 21:50,128,1e-05,5,1,5,11,3,7,6,2.0508282654739122e-17,5904,77.48225844709533
2024-04-02 21:50,128,1e-05,5,1,5,11,5,1,2,1.6700014525806864e-05,2728,261.32582831201853
2024-04-02 21:50,128,1e-05,5,1,5,11,5,1,4,1.9004113996566855e-05,3326,131.33107878359368
2024-04-02 21:50,128,1e-05,5,1,5,11,5,1,6,2.1512485061023215e-05,3924,88.00191015554586
2024-04-02 21:50,128,1e-05,5,1,5,11,5,3,2,4.4119000846517e-15,3172,232.45147006228794
2024-04-02 21:50,128,1e-05,5,1,5,11,5,3,4,5.349694936122779e-15,3806,116.22631768330733
2024-04-02 21:50,128,1e-05,5,1,5,11,5,3,6,6.422954070351314e-15,4440,77.48460277914222
2024-04-02 21:50,128,1e-05,5,1,5,11,5,5,2,1.5590205474105038e-17,3936,232.43405165312862
2024-04-02 21:50,128,1e-05,5,1,5,11,5,5,4,1.1909913104720644e-17,4606,116.21702067019409
2024-04-02 21:50,128,1e-05,5,1,5,11,5,5,6,1.0683158902103875e-17,5276,77.47801289575766
2024-04-02 21:50,128,1e-05,5,1,5,11,5,7,2,1.873094622450732e-17,5020,232.43403199250625
2024-04-02 21:50,128,1e-05,5,1,5,11,5,7,4,1.5050701025373015e-17,5726,116.21701025212303
2024-04-02 21:50,128,1e-05,5,1,5,11,5,7,6,1.3823955695794416e-17,6432,77.47800555853685
2024-04-02 21:50,128,1e-05,5,1,5,11,7,1,2,3.0950876418758517e-05,3256,268.37895204698583
2024-04-02 21:50,128,1e-05,5,1,5,11,7,1,4,3.4415585595234435e-05,3854,134.8767362776868
2024-04-02 21:50,128,1e-05,5,1,5,11,7,1,6,3.813170387262224e-05,4452,90.37847744700973
2024-04-02 21:50,128,1e-05,5,1,5,11,7,3,2,6.116609097420339e-15,3700,232.4534926912113
2024-04-02 21:51,128,1e-05,5,1,5,11,7,3,4,7.288864542441361e-15,4334,116.22733474428632
2024-04-02 21:51,128,1e-05,5,1,5,11,7,3,6,8.605504830673112e-15,4968,77.48528209925344
2024-04-02 21:51,128,1e-05,5,1,5,11,7,5,2,1.6908223849707235e-17,4464,232.43402991791865
2024-04-02 21:51,128,1e-05,5,1,5,11,7,5,4,1.3228025697160451e-17,5134,116.21701554320461
2024-04-02 21:51,128,1e-05,5,1,5,11,7,5,6,1.2001297754181966e-17,5804,77.47801075345699
2024-04-02 21:51,128,1e-05,5,1,5,11,7,7,2,2.0576333710259025e-17,5548,232.43400903092305
2024-04-02 21:51,128,1e-05,5,1,5,11,7,7,4,1.6896128944714628e-17,6254,116.2170045119465
2024-04-02 21:51,128,1e-05,5,1,5,11,7,7,6,1.5669394024222523e-17,6960,77.4780030074447
2024-04-02 21:51,128,1e-05,5,1,5,13,1,1,2,0.0010086920901449783,2016,435.19716498575957
2024-04-02 21:51,128,1e-05,5,1,5,13,1,1,4,0.0003011363848801872,2614,167.71395971463727
2024-04-02 21:51,128,1e-05,5,1,5,13,1,1,6,0.00016236971113727257,3212,102.46582516324332
2024-04-02 21:51,128,1e-05,5,1,5,13,1,3,2,6.169594595581534e-07,2476,403.4673584812426
2024-04-02 21:51,128,1e-05,5,1,5,13,1,3,4,1.6337314136232533e-07,3110,154.40586368479265
2024-04-02 21:51,128,1e-05,5,1,5,13,1,3,6,7.708277143395869e-08,3744,93.80784711762912
2024-04-02 21:51,128,1e-05,5,1,5,13,1,5,2,1.7094456270970013e-09,3256,403.4431582105758
2024-04-02 21:51,128,1e-05,5,1,5,13,1,5,4,4.33243401757346e-10,3926,154.3955863301316
2024-04-02 21:51,128,1e-05,5,1,5,13,1,5,6,1.96387259309826e-10,4596,93.80108825100652
2024-04-02 21:51,128,1e-05,5,1,5,13,1,7,2,9.910965212731309e-10,4356,403.44312837356165
2024-04-02 21:51,128,1e-05,5,1,5,13,1,7,4,2.448549855205006e-10,5062,154.39557382923994
2024-04-02 21:51,128,1e-05,5,1,5,13,1,7,6,1.0826291669632034e-10,5768,93.8010801292763
2024-04-02 21:52,128,1e-05,5,1,5,13,3,1,2,1.4136283940352983e-05,2640,259.6856876459389
2024-04-02 21:52,128,1e-05,5,1,5,13,3,1,4,1.6157446805617554e-05,3238,130.49393140411377
2024-04-02 21:52,128,1e-05,5,1,5,13,3,1,6,1.8394074028130523e-05,3836,87.43796755683678
2024-04-02 21:52,128,1e-05,5,1,5,13,3,3,2,1.14170515359449e-13,3100,232.49633167520037
2024-04-02 21:52,128,1e-05,5,1,5,13,3,3,4,4.431342655803878e-14,3734,116.23743680299233
2024-04-02 21:52,128,1e-05,5,1,5,13,3,3,6,2.989905661396394e-14,4368,77.48950195011695
2024-04-02 21:52,128,1e-05,5,1,5,13,3,5,2,1.9102352433367264e-16,3880,232.4792935274759
2024-04-02 21:52,128,1e-05,5,1,5,13,3,5,4,4.9022353552242e-17,4550,116.22833064938861
2024-04-02 21:52,128,1e-05,5,1,5,13,3,5,6,2.2355042419274696e-17,5220,77.48303946881218
2024-04-02 21:52,128,1e-05,5,1,5,13,3,7,2,1.0703575996154942e-16,4980,232.47927402360784
2024-04-02 21:52,128,1e-05,5,1,5,13,3,7,4,2.678809571824805e-17,5686,116.22832031053146
2024-04-02 21:52,128,1e-05,5,1,5,13,3,7,6,1.1920864277407147e-17,6392,77.48303218458659
2024-04-02 21:52,128,1e-05,5,1,5,13,5,1,2,2.990433967941987e-05,3264,267.93445667131385
2024-04-02 21:52,128,1e-05,5,1,5,13,5,1,4,3.328725559521258e-05,3862,134.65327875971914
2024-04-02 21:52,128,1e-05,5,1,5,13,5,1,6,3.69186434466294e-05,4460,90.22869837770004
2024-04-02 21:52,128,1e-05,5,1,5,13,5,3,2,6.1169931728697145e-15,3724,232.45350821123205
2024-04-02 21:52,128,1e-05,5,1,5,13,5,3,4,7.279946000688718e-15,4358,116.22733571865116
2024-04-02 21:52,128,1e-05,5,1,5,13,5,3,6,8.592393193989089e-15,4992,77.48528124089488
2024-04-02 21:52,128,1e-05,5,1,5,13,5,5,2,1.5552557960639902e-20,4504,232.43405712111513
2024-04-02 21:52,128,1e-05,5,1,5,13,5,5,4,1.1754439187440797e-20,5174,116.21702235969289
2024-04-02 21:53,128,1e-05,5,1,5,13,5,5,6,1.0500941137353423e-20,5844,77.47801378998034
2024-04-02 21:53,128,1e-05,5,1,5,13,5,7,2,1.8147197099328328e-20,5604,232.43403617145466
2024-04-02 21:53,128,1e-05,5,1,5,13,5,7,4,1.4414789496427134e-20,6310,116.2170112971029
