date,precision_in_bits,pphys,dx,dz,dm,error_rate,qubits,code_cycles
2024-04-02 15:46,128,0.00019952623149688769,5,3,5,7.342061944877417e-05,350,60.616551484557355
2024-04-02 15:46,128,0.00019952623149688769,5,5,3,5.786917632771062e-05,506,36.25325152607782
2024-04-02 15:46,128,0.00019952623149688769,5,5,5,9.246133860089132e-05,510,60.134596135072
2024-04-02 15:47,128,0.00019952623149688769,7,3,3,8.987973410062959e-07,538,36.48532327273308
2024-04-02 15:47,128,0.00019952623149688769,7,3,5,1.3575034314512087e-06,542,60.79578163749433
2024-04-02 15:47,128,0.00019952623149688769,7,5,3,1.0461396879298299e-06,762,36.318613765822256
2024-04-02 15:47,128,0.00019952623149688769,7,5,5,1.620945269662595e-06,766,60.13410691756047
2024-04-02 15:47,128,0.0001584893192461111,5,3,3,2.3272685725362306e-05,346,36.246730846299045
2024-04-02 15:47,128,0.0001584893192461111,5,3,5,3.6794427519889926e-05,350,60.407231792867684
2024-04-02 15:47,128,0.0001584893192461111,5,5,3,2.9002296457675036e-05,506,36.17090875370046
2024-04-02 15:47,128,0.0001584893192461111,5,5,5,4.6341890407019094e-05,510,60.102564594064724
2024-04-02 15:47,128,0.0001584893192461111,7,3,3,3.552012774815873e-07,538,36.317325745087075
2024-04-02 15:47,128,0.0001584893192461111,7,3,5,5.397975657603082e-07,542,60.52016251820447
2024-04-02 15:49,128,0.0001584893192461111,7,5,3,4.1574848617700264e-07,762,36.21211473254133
2024-04-02 15:49,128,0.0001584893192461111,7,5,5,6.453093342310347e-07,766,60.1023133053353
2024-04-02 15:49,128,0.0001258925411794165,5,3,3,1.1662937009536267e-05,346,36.164788950102796
2024-04-02 15:49,128,0.0001258925411794165,5,3,5,1.843983026156806e-05,350,60.271848904485374
2024-04-02 15:49,128,0.0001258925411794165,5,5,3,1.4535215306972357e-05,506,36.11686082560588
2024-04-02 15:49,128,0.0001258925411794165,5,5,5,2.3226268768117155e-05,510,60.07928903711369
2024-04-02 15:49,128,0.0001258925411794165,7,3,3,1.407120737379475e-07,538,36.20928018009235
2024-04-02 15:49,128,0.0001258925411794165,7,3,5,2.14710965950321e-07,542,60.34305926540138
2024-04-02 15:49,128,0.0001258925411794165,7,5,3,1.6531840143810667e-07,762,36.14285342692039
2024-04-02 15:49,128,0.0001258925411794165,7,5,5,2.5690386261871856e-07,766,60.07916066589035
2024-04-02 15:51,128,9.99999999999998e-05,5,3,3,5.844991929795643e-06,346,36.111285649605776
2024-04-02 15:51,128,9.99999999999998e-05,5,3,5,9.241439613396584e-06,350,60.18356442309997
2024-04-02 15:51,128,9.99999999999998e-05,5,5,3,7.284732359301161e-06,506,36.080994638627466
2024-04-02 15:51,128,9.99999999999998e-05,5,5,5,1.164076259599704e-05,510,60.06188729605558
2024-04-02 15:51,128,9.99999999999998e-05,7,3,3,5.583167093980463e-08,538,36.13934216416898
2024-04-02 15:51,128,9.99999999999998e-05,7,3,5,8.542260154067502e-08,542,60.22848648624172
2024-04-02 15:51,128,9.99999999999998e-05,7,5,3,6.57623239733005e-08,762,36.097395820128874
2024-04-02 15:51,128,9.99999999999998e-05,7,5,5,1.0227660464007157e-07,766,60.06182199119493
2024-04-02 15:51,128,7.94328234724279e-05,5,3,3,2.9293329729785456e-06,346,36.0760555953631
2024-04-02 15:51,128,7.94328234724279e-05,5,3,5,4.631565767366794e-06,350,60.12547904948787
2024-04-02 15:52,128,7.94328234724279e-05,5,5,3,3.6509675226317786e-06,506,36.05691540291787
2024-04-02 15:52,128,7.94328234724279e-05,5,5,5,5.8342056634401995e-06,510,60.04860954107725
2024-04-02 15:52,128,7.94328234724279e-05,7,3,3,2.21764678019973e-08,538,36.0937542679534
2024-04-02 15:52,128,7.94328234724279e-05,7,3,5,3.399084105517952e-08,542,60.15382397072747
2024-04-02 15:52,128,7.94328234724279e-05,7,5,3,2.6166459262468652e-08,762,36.06726601999192
2024-04-02 15:52,128,7.94328234724279e-05,7,5,5,4.07178758208701e-08,766,60.04857642622685
2024-04-02 15:53,128,6.309573444801917e-05,5,3,3,1.4681113809112285e-06,346,36.05264017662373
2024-04-02 15:53,128,6.309573444801917e-05,5,3,5,2.321238782949751e-06,350,60.08688818322688
2024-04-02 15:53,128,6.309573444801917e-05,5,5,3,1.829801357740609e-06,506,36.0405485358457
2024-04-02 15:53,128,6.309573444801917e-05,5,5,5,2.92402671530588e-06,510,60.03833603560992
2024-04-02 15:54,128,6.309573444801917e-05,7,3,3,8.814880829028067e-09,538,36.06380697650867
2024-04-02 15:54,128,6.309573444801917e-05,7,3,5,1.3527110069032804e-08,542,60.104775251069974
2024-04-02 15:54,128,6.309573444801917e-05,7,5,3,1.041334709102554e-08,762,36.04708109187334
2024-04-02 15:54,128,6.309573444801917e-05,7,5,5,1.621053929156134e-08,766,60.038319285657145
2024-04-02 15:54,128,5.011872336272715e-05,5,3,3,7.357879418894574e-07,346,36.0369155854747
2024-04-02 15:54,128,5.011872336272715e-05,5,3,5,1.1633606446476493e-06,350,60.06097346231744
2024-04-02 15:54,128,5.011872336272715e-05,5,5,3,9.17066990139845e-07,506,36.029278347575314
2024-04-02 15:54,128,5.011872336272715e-05,5,5,5,1.4654827140893395e-06,510,60.0303127227263
2024-04-02 15:54,128,5.011872336272715e-05,7,3,3,3.505538794204273e-09,538,36.04396183954441
2024-04-02 15:54,128,5.011872336272715e-05,7,3,5,5.383823680247135e-09,542,60.072261601699495
2024-04-02 15:56,128,5.011872336272715e-05,7,5,3,4.144683925645005e-09,762,36.03340125881506
2024-04-02 15:56,128,5.011872336272715e-05,7,5,5,6.45377720422855e-09,766,60.0303042668755
2024-04-02 15:56,128,3.981071705534961e-05,5,3,3,3.687639644486165e-07,346,36.02623558913229
2024-04-02 15:56,128,3.981071705534961e-05,5,3,5,5.830565133510967e-07,350,60.043367725696726
2024-04-02 15:56,128,3.981071705534961e-05,5,5,3,4.596200674566504e-07,506,36.02141267963433
2024-04-02 15:56,128,3.981071705534961e-05,5,5,5,7.344801021635566e-07,510,60.024008492442164
2024-04-02 15:56,128,3.981071705534961e-05,7,3,3,1.3945798760012158e-09,538,36.0306819676186
2024-04-02 15:56,128,3.981071705534961e-05,7,3,5,2.1429477687524405e-09,542,60.05049147944648
2024-04-02 15:56,128,3.981071705534961e-05,7,5,3,1.6498116908608334e-09,762,36.02401474123086
2024-04-02 15:56,128,3.981071705534961e-05,7,5,5,2.569422293713008e-09,766,60.024004230200525
2024-04-02 15:58,128,3.1622776601683667e-05,5,3,3,1.8481859370681812e-07,346,36.01889293889607
2024-04-02 15:58,128,3.1622776601683667e-05,5,3,5,2.9221876579725163e-07,350,60.031257319778476
2024-04-02 15:58,128,3.1622776601683667e-05,5,5,3,2.3035490904450567e-07,506,36.015847749122976
2024-04-02 15:58,128,3.1622776601683667e-05,5,5,5,3.681115346678319e-07,510,60.019035495391535
2024-04-02 15:58,128,3.1622776601683667e-05,7,3,3,5.54933258565513e-10,538,36.02169876147648
2024-04-02 15:58,128,3.1622776601683667e-05,7,3,5,8.530257336575348e-10,542,60.03575294929579
2024-04-02 15:58,128,3.1622776601683667e-05,7,5,3,6.567662759691189e-10,762,36.0174899220016
2024-04-02 15:58,128,3.1622776601683667e-05,7,5,5,1.02297060725567e-09,766,60.01903334954654
2024-04-02 15:58,128,2.511886431509572e-05,5,3,3,9.262831043082572e-08,346,36.013779524117716
2024-04-02 15:58,128,2.511886431509572e-05,5,3,5,1.4645572066897822e-07,350,60.022817724924096
2024-04-02 15:59,128,2.511886431509572e-05,5,5,3,1.1545064539486011e-07,506,36.011857040769414
