date,precision_in_bits,pphys,dx,dz,dm,dx2,dz2,dm2,n1,error_rate,qubits,code_cycles
2024-04-03 20:51,256,0.001,3,1,1,5,1,5,2,0.1669504284440092,1700,1753.06927394839
2024-04-03 20:51,256,0.001,3,1,1,5,1,5,4,0.14843416692513461,2030,791.1862847093299
2024-04-03 20:51,256,0.001,3,1,1,5,1,5,6,0.1143188352163192,2360,430.4946200345841
2024-04-03 20:51,256,0.001,3,1,1,5,1,7,2,0.1503576848472928,2728,1753.0297476150722
2024-04-03 20:51,256,0.001,3,1,1,5,1,7,4,0.13213782818012487,3086,785.8800239231331
2024-04-03 20:51,256,0.001,3,1,1,5,1,7,6,0.12936782069607422,3444,738.1529564195598
2024-04-03 20:52,256,0.001,3,1,1,5,3,1,2,0.42650102962981107,844,1547.5018382120315
2024-04-03 20:52,256,0.001,3,1,1,5,3,1,4,0.43544685272409517,1118,788.2694809572474
2024-04-03 20:52,256,0.001,3,1,1,5,3,1,6,0.45110675073900625,1392,539.5249100212656
2024-04-03 20:52,256,0.001,3,1,1,5,3,3,2,0.026648166745242553,1232,343.0150679499201
2024-04-03 20:52,256,0.001,3,1,1,5,3,3,4,0.02013315484981689,1534,152.99138308663066
2024-04-03 20:52,256,0.001,3,1,1,5,3,3,6,0.01909991458544508,1836,100.66713175462468
2024-04-03 20:52,256,0.001,3,1,1,5,3,5,2,0.016931874675463403,1940,230.1582269397492
2024-04-03 20:52,256,0.001,3,1,1,5,3,5,4,0.013203200046640431,2270,98.01416945027562
2024-04-03 20:52,256,0.001,3,1,1,5,3,5,6,0.012193668723242597,2600,63.83551251624095
2024-04-03 20:52,256,0.001,3,1,1,5,3,7,2,0.020396638647671796,2968,217.42351328966777
2024-04-03 20:52,256,0.001,3,1,1,5,3,7,4,0.017069815346543556,3326,92.14711382288492
2024-04-03 20:52,256,0.001,3,1,1,5,3,7,6,0.01694699549318825,3684,87.68440255337306
2024-04-03 20:52,256,0.001,3,1,1,5,5,1,2,0.4340942656684502,1084,1427.0104403209375
2024-04-03 20:52,256,0.001,3,1,1,5,5,1,4,0.46518327557681854,1358,714.7949619315118
2024-04-03 20:52,256,0.001,3,1,1,5,5,1,6,0.4874606664310847,1632,464.9346953633722
2024-04-03 20:52,256,0.001,3,1,1,5,5,3,2,0.019219721028064435,1472,269.0754936827899
2024-04-03 20:52,256,0.001,3,1,1,5,5,3,4,0.01820439359450823,1774,137.8818800317695
2024-04-03 20:52,256,0.001,3,1,1,5,5,3,6,0.018775474208094126,2076,95.19295090433394
2024-04-03 20:52,256,0.001,3,1,1,5,5,5,2,0.016666249592934664,2180,170.51616344597178
2024-04-03 20:52,256,0.001,3,1,1,5,5,5,4,0.014841907663851588,2510,84.1777350162893
2024-04-03 20:53,256,0.001,3,1,1,5,5,5,6,0.014283035706999068,2840,57.52684864536053
2024-04-03 20:53,256,0.001,3,1,1,5,5,7,2,0.02190137571201885,3208,160.37402206096388
2024-04-03 20:53,256,0.001,3,1,1,5,5,7,4,0.02010814387821635,3566,78.87597680619729
